hawker_center_id,timestamp,hour,minute,is_weekend,is_peak_hours,available_lots,occupancy_rate,num_full_carparks,num_bus_services,bus_frequency,buses_arriving_soon,monday,tuesday,wednesday,thursday,friday,saturday,sunday,crowd_level
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-07 18:36:06.926279,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,1,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-07 21:36:06.926283,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 00:36:06.926287,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 03:36:06.926291,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 06:36:06.926295,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 09:36:06.926298,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 12:36:06.926302,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 15:36:06.926306,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 18:36:06.926310,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-06 21:36:06.926314,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 00:36:06.926322,0,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 03:36:06.926326,3,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 06:36:06.926330,6,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 09:36:06.926334,9,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 12:36:06.926338,12,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 15:36:06.926342,15,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 18:36:06.926346,18,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-05 21:36:06.926350,21,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 00:36:06.926354,0,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 03:36:06.926358,3,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 06:36:06.926362,6,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 09:36:06.926366,9,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 12:36:06.926369,12,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 15:36:06.926373,15,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 18:36:06.926378,18,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-04 21:36:06.926381,21,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 00:36:06.926385,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,1,0,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 03:36:06.926389,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,1,0,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 06:36:06.926393,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,1,0,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 09:36:06.926397,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,1,0,0,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 12:36:06.926401,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,1,0,0,0,0,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 15:36:06.926405,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,1,0,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 18:36:06.926409,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,1,0,0,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-03 21:36:06.926413,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,1,0,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 00:36:06.926417,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,1,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 03:36:06.926421,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,1,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 06:36:06.926425,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,1,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 09:36:06.926429,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,1,0,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 12:36:06.926432,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,1,0,0,0,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 15:36:06.926436,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,1,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 18:36:06.926440,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,1,0,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-02 21:36:06.926444,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,1,0,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 00:36:06.926448,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,1,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 03:36:06.926452,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,1,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 06:36:06.926471,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,1,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 09:36:06.926475,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,1,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 12:36:06.926479,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,1,0,0,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 15:36:06.926483,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,1,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 18:36:06.926487,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,1,0,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-04-01 21:36:06.926492,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,1,0,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 00:36:06.926502,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 03:36:06.926506,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 06:36:06.926510,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 09:36:06.926514,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,1,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 12:36:06.926518,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,1,0,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 15:36:06.926523,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 18:36:06.926527,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,1,0,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-31 21:36:06.926531,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,1,0,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 00:36:06.926536,0,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 03:36:06.926540,3,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 06:36:06.926544,6,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 09:36:06.926548,9,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 12:36:06.926552,12,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 15:36:06.926556,15,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 18:36:06.926560,18,0,0,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,1,0,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-30 21:36:06.926564,21,0,0,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,1,0,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 00:36:06.926568,0,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 03:36:06.926572,3,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 06:36:06.926576,6,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 09:36:06.926580,9,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 12:36:06.926584,12,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 15:36:06.926588,15,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 18:36:06.926592,18,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,1,0,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-29 21:36:06.926596,21,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,1,0,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 00:36:06.926601,0,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 03:36:06.926605,3,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 06:36:06.926609,6,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 09:36:06.926613,9,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,Low
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 12:36:06.926617,12,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 15:36:06.926621,15,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Medium
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 18:36:06.926625,18,0,1,1,0.5,0.5,0,2.0,0.26666666666666666,2.0,0,0,0,0,0,0,1,High
ChIJI-gKldYb2jERNcM2c5yLxNc,2025-03-28 21:36:06.926629,21,0,1,0,0.5,0.5,0,2.0,0.5,1.0,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 00:36:06.926641,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 03:36:06.926646,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 06:36:06.926650,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 09:36:06.926654,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 12:36:06.926658,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 15:36:06.926662,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 18:36:06.926666,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-10 21:36:06.926670,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 00:36:06.926677,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 03:36:06.926682,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 06:36:06.926686,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 09:36:06.926690,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,1,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 12:36:06.926694,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,1,0,0,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 15:36:06.926698,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 18:36:06.926703,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,1,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-09 21:36:06.926707,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 00:36:06.926711,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,1,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 03:36:06.926715,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,1,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 06:36:06.926719,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,1,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 09:36:06.926723,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,1,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 12:36:06.926727,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,1,0,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 15:36:06.926731,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,1,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 18:36:06.926735,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,1,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-08 21:36:06.926739,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,1,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 00:36:06.926743,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,1,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 03:36:06.926747,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,1,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 06:36:06.926751,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,1,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 09:36:06.926755,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,1,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 12:36:06.926759,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,1,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 15:36:06.926763,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,1,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 18:36:06.926767,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,1,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-07 21:36:06.926771,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,1,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 00:36:06.926775,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,1,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 03:36:06.926779,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,1,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 06:36:06.926783,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,1,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 09:36:06.926787,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,1,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 12:36:06.926791,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,1,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 15:36:06.926795,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,1,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 18:36:06.926804,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,1,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-06 21:36:06.926808,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,1,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 00:36:06.926812,0,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,1,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 03:36:06.926816,3,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,1,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 06:36:06.926820,6,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,1,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 09:36:06.926824,9,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,1,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 12:36:06.926828,12,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,1,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 15:36:06.926832,15,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,1,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 18:36:06.926837,18,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,1,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-05 21:36:06.926841,21,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,1,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 00:36:06.926848,0,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 03:36:06.926852,3,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 06:36:06.926856,6,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 09:36:06.926860,9,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 12:36:06.926864,12,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,0,1,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 15:36:06.926868,15,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,0,1,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 18:36:06.926872,18,0,1,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,0,0,0,0,0,1,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-04 21:36:06.926876,21,0,1,0,0.5,0.5,0,1.2,0.5,0.6,0,0,0,0,0,0,1,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 00:36:06.926880,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 03:36:06.926884,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 06:36:06.926888,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 09:36:06.926892,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 12:36:06.926896,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 15:36:06.926904,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 18:36:06.926908,18,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,1,0,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-03 21:36:06.926912,21,0,0,0,0.5,0.5,0,1.2,0.5,0.6,1,0,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 00:36:06.926916,0,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 03:36:06.926920,3,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 06:36:06.926924,6,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 09:36:06.926928,9,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,1,0,0,0,0,0,Medium
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 12:36:06.926932,12,0,0,1,0.5,0.5,0,1.2,0.26666666666666666,1.2,0,1,0,0,0,0,0,High
ChIJsUJymcwZ2jERaYAaWRthb5s,2025-04-02 15:36:06.926935,15,0,0,0,0.5,0.5,0,1.2,0.5,0.6,0,1,0,0,0,0,0,Low
